MSOA_code,under_70,over70-74,over75-79,over80,total
E02002171,950,368,266,310,1894
E02002174,1208,400,269,366,2243
E02002175,840,289,192,289,1610
E02002176,1129,384,299,316,2128
E02002177,1080,301,224,288,1893
E02002178,1308,394,279,481,2462
E02002179,1052,332,236,417,2037
E02002180,812,279,248,427,1766
E02002181,950,291,228,281,1750
E02002182,952,278,192,296,1718
E02006894,1232,385,271,456,2344
E02002652,2167,366,173,163,2869
E02002653,1019,328,210,297,1854
E02002654,759,184,108,213,1264
E02002655,1195,375,223,262,2055
E02002656,790,411,291,501,1993
E02002657,1219,512,323,363,2417
E02002658,1047,415,244,430,2136
E02002659,1457,339,224,374,2394
E02002660,967,383,223,350,1923
E02002661,1117,370,253,411,2151
E02002662,1086,420,266,449,2221
E02002663,965,203,135,135,1438
E02002664,1085,477,285,333,2180
E02002665,1394,413,288,370,2465
E02002666,667,154,116,167,1104
E02002667,962,329,208,257,1756
E02002668,941,361,225,333,1860
E02002669,1016,221,128,147,1512
E02002670,1315,386,270,424,2395
E02002671,1185,299,191,297,1972
E02002672,712,224,138,265,1339
E02002673,964,351,206,286,1807
E02002674,1192,322,219,293,2026
E02002675,747,241,145,190,1323
E02002676,985,250,170,225,1630
E02002677,1084,332,201,234,1851
E02002678,1177,274,173,221,1845
E02002679,1289,415,286,408,2398
E02002680,912,263,159,256,1590
E02002681,847,205,158,217,1427
E02002682,1348,362,233,265,2208
E02006813,1252,459,298,512,2521
E02002684,1501,1103,886,992,4482
E02002685,1147,801,623,735,3306
E02002686,1086,519,358,515,2478
E02002687,931,393,336,404,2064
E02002688,880,341,238,286,1745
E02002689,857,449,348,437,2091
E02002691,1027,656,493,588,2764
E02002692,1370,645,468,552,3035
E02002693,938,602,428,445,2413
E02002694,1743,851,648,780,4022
E02002695,1116,739,571,744,3170
E02002696,763,436,299,334,1832
E02002697,984,641,457,550,2632
E02002698,1021,571,394,463,2449
E02002699,1273,717,546,774,3310
E02002700,677,282,216,313,1488
E02002701,1194,642,406,439,2681
E02002702,1274,686,473,796,3229
E02002703,1260,588,411,575,2834
E02002704,1147,695,409,465,2716
E02002705,1202,552,374,600,2728
E02002706,1268,472,333,581,2654
E02002707,1006,497,377,488,2368
E02002708,977,474,339,704,2494
E02002709,1302,523,349,488,2662
E02002710,1366,433,363,563,2725
E02002711,1413,637,440,755,3245
E02002712,1074,633,432,585,2724
E02002714,1033,620,431,489,2573
E02002715,1905,644,483,691,3723
E02002716,1205,611,416,578,2810
E02002717,1310,385,258,447,2400
E02002718,1378,620,469,634,3101
E02002719,1179,346,251,553,2329
E02002720,1138,477,331,517,2463
E02002721,1065,409,290,417,2181
E02002722,1070,739,448,521,2778
E02002723,1016,437,352,474,2279
E02002724,1205,380,240,299,2124
E02002725,961,433,301,406,2101
E02006814,1385,525,342,456,2708
E02006891,1146,560,418,529,2653
E02006892,794,420,340,524,2078
E02002726,1681,582,424,553,3240
E02002727,617,190,122,184,1113
E02002728,803,260,140,196,1399
E02002729,809,367,238,246,1660
E02002730,777,219,140,136,1272
E02002731,606,133,90,103,932
E02002732,1283,451,355,473,2562
E02002733,788,284,189,341,1602
E02002734,699,269,210,342,1520
E02002735,647,216,151,272,1286
E02002736,702,128,80,101,1011
E02002737,1050,342,226,403,2021
E02002738,988,435,271,290,1984
E02002739,859,318,216,358,1751
E02002740,801,245,166,281,1493
E02002741,1375,414,274,477,2540
E02002742,702,414,292,389,1797
E02002743,800,502,339,592,2233
E02002744,981,261,139,208,1589
E02002745,1058,629,561,673,2921
E02002746,1601,526,436,674,3237
E02002747,1333,605,506,691,3135
E02002748,1238,604,452,726,3020
E02002749,2075,697,497,613,3882
E02002750,1070,445,282,326,2123
E02002751,1220,455,308,335,2318
E02002752,1244,430,297,321,2292
E02002753,1479,601,492,691,3263
E02002754,1466,513,353,425,2757
E02002755,858,255,190,328,1631
E02002756,856,215,134,221,1426
E02002757,959,269,249,357,1834
E02002758,878,227,168,196,1469
E02002759,1890,728,478,672,3768
E02002760,949,371,223,325,1868
E02002761,1253,419,323,387,2382
E02002762,987,274,189,413,1863
E02002763,1172,281,218,283,1954
E02002764,730,218,176,211,1335
E02002765,864,286,208,349,1707
E02002766,1288,534,414,582,2818
E02002767,1062,477,350,487,2376
E02002768,1147,521,371,434,2473
E02002769,900,436,399,445,2180
E02002770,1309,480,363,439,2591
E02002771,1127,573,384,463,2547
E02002772,1207,394,264,347,2212
E02002773,1114,552,392,519,2577
E02002774,1188,474,355,561,2578
E02002775,1104,410,333,580,2427
E02002776,1172,415,324,468,2379
E02002777,1401,353,241,343,2338
E02002778,1212,441,333,537,2523
E02002779,1444,623,463,663,3193
E02002780,1180,234,156,225,1795
E02002781,1156,257,163,281,1857
E02002782,1063,412,322,599,2396
E02002783,1619,518,363,545,3045
E02002784,1221,376,277,338,2212
E02002785,1019,376,305,519,2219
E02002786,1020,264,161,216,1661
E02002787,1363,389,270,485,2507
E02002788,1237,357,216,219,2029
E02002789,1394,362,223,320,2299
E02002790,1236,371,278,403,2288
E02002791,930,474,373,574,2351
E02002792,1122,339,276,460,2197
E02002793,1421,629,401,554,3005
E02002794,997,315,253,390,1955
E02002795,1445,706,486,606,3243
E02005742,1010,565,467,545,2587
E02005743,779,414,369,524,2086
E02005744,1307,653,498,690,3148
E02005745,707,423,322,394,1846
E02005746,947,429,315,449,2140
E02005747,857,356,243,372,1828
E02005748,1090,495,328,396,2309
E02005749,1429,631,531,706,3297
E02005750,1073,579,507,681,2840
E02005751,1326,778,698,768,3570
E02005752,997,538,355,381,2271
E02005753,2091,783,558,945,4377
E02005754,1148,662,489,613,2912
E02005755,865,436,313,550,2164
E02005756,741,409,277,304,1731
E02005757,1137,548,422,650,2757
E02005758,1147,590,427,586,2750
E02005759,1294,688,547,800,3329
E02005760,860,398,224,309,1791
E02005761,583,438,308,372,1701
E02005762,645,392,269,464,1770
E02005763,715,427,337,371,1850
E02005764,1240,626,534,789,3189
E02005765,894,475,352,534,2255
E02005766,662,496,326,399,1883
E02005767,1100,501,343,498,2442
E02005768,859,365,248,309,1781
E02005769,1077,433,322,522,2354
E02005770,1331,563,410,549,2853
E02005771,1011,335,220,286,1852
E02005772,1014,505,360,451,2330
E02005773,1366,396,233,448,2443
E02005774,1582,459,325,570,2936
E02005775,1105,431,328,562,2426
E02005776,1257,544,382,422,2605
E02005777,1160,512,364,620,2656
E02005778,704,419,349,438,1910
E02005779,844,425,348,666,2283
E02005780,1175,656,513,927,3271
E02005781,733,431,345,454,1963
E02005782,963,600,439,547,2549
E02005783,755,538,454,632,2379
E02005784,564,368,237,334,1503
E02005785,1109,282,209,278,1878
E02005786,566,532,347,420,1865
E02005787,771,724,503,667,2665
E02005788,772,574,374,516,2236
E02005789,1692,957,720,1020,4389
E02005790,993,476,424,616,2509
E02005791,1059,431,317,343,2150
E02005794,1426,704,519,606,3255
E02006870,2213,786,609,899,4507
E02005795,798,517,384,565,2264
E02005796,835,580,338,459,2212
E02005797,724,473,293,304,1794
E02005798,1201,770,550,628,3149
E02005799,1750,806,566,943,4065
E02005800,1075,355,262,337,2029
E02005801,896,300,219,310,1725
E02005802,1215,313,235,312,2075
E02005803,1686,613,460,706,3465
E02005804,1215,531,350,654,2750
E02005805,1353,629,541,585,3108
E02005806,1248,381,253,315,2197
E02005807,1158,545,387,473,2563
E02005808,1995,1038,876,1111,5020
E02005809,1088,473,371,473,2405
E02005810,1424,547,402,368,2741
E02005811,1423,632,421,496,2972
E02005812,1643,561,332,460,2996
E02005813,1447,456,286,451,2640
E02005814,909,450,359,482,2200
E02005815,1226,604,439,531,2800
E02005816,1190,529,334,371,2424
E02005817,1007,488,330,382,2207
E02005818,1243,517,377,384,2521
E02001509,948,374,261,324,1907
E02001510,778,313,227,247,1565
E02001511,930,325,276,335,1866
E02001512,1195,487,354,504,2540
E02001513,1093,452,385,385,2315
E02001514,1025,324,211,260,1820
E02001515,1147,440,251,309,2147
E02001516,836,249,182,231,1498
E02001517,1140,487,394,466,2487
E02001518,1414,490,318,408,2630
E02001519,1056,318,224,292,1890
E02001520,1843,757,570,788,3958
E02001521,1227,389,267,308,2191
E02001522,1117,428,333,389,2267
E02001523,920,319,280,343,1862
E02001524,993,482,406,398,2279
E02001525,708,240,207,267,1422
E02001526,685,269,206,182,1342
E02001527,863,387,276,300,1826
E02001528,1335,628,450,555,2968
E02001529,1207,460,384,580,2631
E02001530,800,228,198,222,1448
E02001531,788,395,275,321,1779
E02001532,1450,598,375,478,2901
E02001533,847,386,224,280,1737
E02001534,1064,401,259,393,2117
E02001535,867,439,329,364,1999
E02001536,1033,493,421,563,2510
E02001537,959,396,280,300,1935
E02001538,910,415,381,405,2111
E02001539,947,274,205,218,1644
E02001540,1398,618,434,598,3048
E02001541,2043,623,506,672,3844
E02001542,1092,396,262,339,2089
E02001543,1004,445,334,423,2206
E02001544,1211,428,363,420,2422
E02001545,1373,651,418,580,3022
E02001546,1129,470,363,532,2494
E02001547,1181,429,268,409,2287
E02001548,754,286,228,270,1538
E02001549,1015,350,261,356,1982
E02001550,977,352,234,350,1913
E02001551,621,287,170,228,1306
E02001552,1230,327,228,337,2122
E02001553,1315,469,298,442,2524
E02001554,744,315,283,398,1740
E02001555,1020,409,294,366,2089
E02001556,1096,380,217,347,2040
E02001557,1216,351,233,397,2197
E02001558,875,466,379,450,2170
E02001559,1034,460,368,513,2375
E02001560,817,263,168,208,1456
E02001561,644,172,152,185,1153
E02001562,927,303,223,388,1841
E02001563,1230,527,375,644,2776
E02001564,1298,614,422,501,2835
E02001565,1256,520,366,451,2593
E02001566,1003,223,146,172,1544
E02001567,1144,453,281,428,2306
E02001568,894,363,246,270,1773
E02001569,1037,350,314,356,2057
E02001570,893,374,241,329,1837
E02001571,859,375,287,350,1871
E02001572,935,323,204,321,1783
E02001573,1120,346,217,386,2069
E02001574,841,409,266,312,1828
E02001575,855,300,209,316,1680
E02001576,839,320,249,307,1715
E02001577,996,564,487,603,2650
E02001578,1373,432,274,350,2429
E02001579,1265,508,379,554,2706
E02001580,1210,541,399,501,2651
E02001581,953,349,203,271,1776
E02001582,1135,374,298,350,2157
E02001583,824,233,177,211,1445
E02001584,1046,467,314,334,2161
E02001585,852,276,197,244,1569
E02001586,1333,435,376,470,2614
E02001587,823,292,235,251,1601
E02001588,1093,290,173,344,1900
E02001589,1456,457,317,377,2607
E02001590,922,249,185,178,1534
E02001591,955,260,177,247,1639
E02001592,1386,505,366,408,2665
E02001593,790,182,126,150,1248
E02001594,703,168,142,250,1263
E02001595,1506,475,361,473,2815
E02001596,1535,549,442,614,3140
E02001597,1536,426,292,388,2642
E02001598,1561,523,418,671,3173
E02001599,1251,390,320,418,2379
E02001600,1697,528,426,624,3275
E02001601,828,297,222,315,1662
E02001602,1146,522,426,521,2615
E02001603,1035,401,241,320,1997
E02001604,1462,396,300,322,2480
E02001605,1066,387,293,373,2119
E02001606,1083,480,369,445,2377
E02001607,1193,527,391,494,2605
E02001608,945,404,317,312,1978
E02001609,1204,662,576,542,2984
E02001610,1144,544,467,502,2657
E02001611,867,509,399,528,2303
E02001612,723,364,305,283,1675
E02001613,1354,665,466,550,3035
E02001614,1509,716,566,724,3515
E02001615,1128,586,487,599,2800
E02001616,914,410,319,462,2105
E02001617,724,136,128,211,1199
E02001618,1221,550,426,461,2658
E02001619,1247,371,264,419,2301
E02001620,906,219,210,216,1551
E02001621,743,199,166,211,1319
E02001622,1033,318,260,431,2042
E02001623,814,289,208,337,1648
E02001624,1093,357,361,364,2175
E02001625,992,295,204,296,1787
E02001626,767,291,202,309,1569
E02001627,787,210,130,190,1317
E02001628,403,157,124,192,876
E02001629,726,190,198,335,1449
E02001630,622,171,156,315,1264
E02001631,1099,339,305,395,2138
E02001632,609,159,134,228,1130
E02001633,1242,500,411,566,2719
E02001634,1391,371,263,347,2372
E02001635,860,319,318,465,1962
E02001636,1002,293,207,335,1837
E02001637,549,133,127,215,1024
E02001638,790,144,77,110,1121
E02001639,878,223,173,329,1603
E02001640,1164,173,125,246,1708
E02001642,1111,415,341,484,2351
E02001643,1057,387,299,466,2209
E02001646,983,200,131,219,1533
E02001647,799,323,300,389,1811
E02001648,1170,326,233,290,2019
E02001649,1420,320,251,225,2216
E02001650,936,118,88,163,1305
E02001651,1493,563,423,586,3065
E02001652,793,129,98,132,1152
E02001653,760,200,200,213,1373
E02001654,936,292,264,510,2002
E02001655,1084,389,275,330,2078
E02001656,1351,261,180,256,2048
E02001657,1652,423,266,372,2713
E02001658,535,153,153,155,996
E02001659,967,294,184,320,1765
E02001660,1588,381,238,362,2569
E02001661,1030,282,213,339,1864
E02001662,1089,378,337,540,2344
E02001663,1119,193,142,220,1674
E02001664,904,366,276,426,1972
E02001665,1820,669,440,716,3645
E02001666,959,265,200,233,1657
E02001669,1039,275,233,340,1887
E02001670,764,208,168,267,1407
E02001671,948,399,358,396,2101
E02001672,863,308,244,419,1834
E02001673,986,261,163,218,1628
E02001674,1438,567,483,705,3193
E02001675,1281,607,439,500,2827
E02001676,940,368,274,446,2028
E02001678,1613,707,602,930,3852
E02001679,790,279,222,312,1603
E02001680,723,229,174,289,1415
E02001681,1057,501,377,559,2494
E02006803,1362,505,365,466,2698
E02006843,623,32,11,10,676
E02006844,607,48,24,71,750
E02006868,1253,350,282,371,2256
E02006869,1610,503,396,588,3097
E02002183,1008,484,413,627,2532
E02002184,1935,801,658,1383,4777
E02002185,874,376,256,379,1885
E02002186,2171,864,606,867,4508
E02002187,820,387,288,444,1939
E02002188,1158,474,260,389,2281
E02002189,892,230,183,339,1644
E02002190,1243,312,213,315,2083
E02002191,970,227,193,247,1637
E02002192,1625,647,468,675,3415
E02002193,760,268,197,197,1422
E02002194,992,405,242,330,1969
E02002195,1089,516,335,446,2386
E02002196,862,353,187,239,1641
E02002197,1218,447,309,569,2543
E02002198,1289,502,322,509,2622
E02002199,1175,356,249,363,2143
E02002200,1452,510,368,567,2897
E02002201,1962,558,352,481,3353
E02002202,1055,286,188,307,1836
E02002203,1130,320,196,249,1895
E02002204,1914,800,503,753,3970
E02002205,1374,653,355,466,2848
E02002206,1409,358,283,411,2461
E02002207,968,182,114,225,1489
E02002208,1258,336,241,368,2203
E02002209,765,162,97,121,1145
E02002210,1029,303,171,349,1852
E02002211,901,201,125,204,1431
E02002212,848,102,82,183,1215
E02002213,1137,437,305,328,2207
E02002214,862,213,139,223,1437
E02002215,959,147,105,188,1399
E02002216,889,164,97,187,1337
E02002217,784,190,126,238,1338
E02002218,1291,365,204,325,2185
E02002219,681,91,67,118,957
E02002220,787,148,64,124,1123
E02002221,1261,143,99,156,1659
E02002222,950,249,157,311,1667
E02002223,568,115,57,92,832
E02002224,685,129,71,164,1049
E02002225,1231,447,270,359,2307
E02002226,1074,151,85,222,1532
E02002227,552,112,81,99,844
E02002228,886,218,134,200,1438
E02002229,1162,382,238,346,2128
E02002230,694,103,72,115,984
E02002231,1495,394,223,378,2490
E02002232,654,175,102,191,1122
E02002233,911,141,89,103,1244
E02002234,902,189,133,174,1398
E02002235,680,144,93,139,1056
E02002236,870,248,171,281,1570
E02002237,1105,289,175,306,1875
E02002238,814,232,139,196,1381
E02002239,1494,366,204,289,2353
E02002240,1645,546,315,426,2932
E02002241,1731,473,295,439,2938
E02002242,1312,468,306,461,2547
E02002243,1317,501,337,388,2543
E02002244,837,373,263,311,1784
E02002245,608,190,132,124,1054
E02002246,1663,631,468,559,3321
E02002247,1429,557,304,339,2629
E02002248,1156,354,219,251,1980
E02002249,725,205,151,183,1264
E02002250,1233,511,353,440,2537
E02002251,1103,332,231,398,2064
E02002252,879,363,270,340,1852
E02002253,739,154,143,184,1220
E02002254,1000,379,267,380,2026
E02002255,672,110,110,285,1177
E02002256,1324,480,335,389,2528
E02002257,542,100,74,91,807
E02002258,1250,472,327,427,2476
E02002259,1141,323,231,420,2115
E02002260,1219,481,311,335,2346
E02002261,1322,404,280,338,2344
E02002262,994,455,352,518,2319
E02002263,985,358,232,233,1808
E02002264,1277,407,323,475,2482
E02002265,820,349,214,276,1659
E02002266,787,361,300,339,1787
E02002267,1189,495,344,372,2400
E02002268,1427,502,375,545,2849
E02002269,1431,533,372,383,2719
E02002270,1244,459,348,320,2371
E02002271,1294,433,298,469,2494
E02002272,1508,484,337,420,2749
E02002273,1081,374,244,316,2015
E02002274,1212,351,265,343,2171
E02002275,1315,458,309,444,2526
E02002276,1018,378,277,269,1942
E02002277,704,258,194,287,1443
E02002278,1084,380,265,241,1970
E02002279,986,300,202,260,1748
E02002280,651,189,130,155,1125
E02002281,1485,468,314,429,2696
E02002282,762,187,131,170,1250
E02002283,664,197,117,153,1131
E02002284,971,282,224,303,1780
E02002285,1376,484,335,420,2615
E02002286,854,201,99,163,1317
E02002287,770,172,130,212,1284
E02002288,1368,387,269,376,2400
E02002289,641,125,85,108,959
E02002290,1066,430,356,428,2280
E02002291,1091,385,324,345,2145
E02002292,938,317,220,298,1773
E02002293,672,140,85,112,1009
E02002294,1135,232,188,245,1800
E02002295,926,181,159,180,1446
E02002296,1071,443,367,530,2411
E02002297,1117,388,254,338,2097
E02002298,1090,376,241,362,2069
E02002299,685,132,105,183,1105
E02002300,1385,390,339,523,2637
E02002301,773,117,92,187,1169
E02002302,988,405,253,335,1981
E02002303,1062,289,217,362,1930
E02002304,968,230,184,245,1627
E02002305,855,193,143,215,1406
E02002306,1165,347,235,318,2065
E02002307,985,297,230,290,1802
E02002308,1135,275,213,255,1878
E02002309,839,206,151,221,1417
E02002310,801,249,192,293,1535
E02002311,1237,347,201,267,2052
E02002312,900,184,136,173,1393
E02002313,694,117,106,154,1071
E02002314,916,355,297,405,1973
E02002315,1070,251,155,197,1673
E02002316,964,474,293,406,2137
E02002317,994,243,188,294,1719
E02002318,919,388,246,335,1888
E02002319,972,330,226,287,1815
E02002320,1071,434,308,413,2226
E02002321,1007,426,306,321,2060
E02002322,946,400,269,288,1903
E02002323,1171,595,385,498,2649
E02002324,858,514,372,375,2119
E02002325,1277,584,380,502,2743
E02002326,928,376,290,279,1873
E02002327,1308,627,472,586,2993
E02002328,1036,444,322,409,2211
E02002329,1803,798,516,462,3579
E02002330,924,574,456,519,2473
E02002331,796,428,376,690,2290
E02002332,974,418,307,370,2069
E02002333,1226,558,373,562,2719
E02002334,1012,522,441,530,2505
E02002335,1108,555,445,542,2650
E02002336,969,455,331,501,2256
E02002337,868,477,298,410,2053
E02002338,824,414,297,450,1985
E02002339,678,284,194,304,1460
E02002340,795,405,284,403,1887
E02002341,1531,470,333,547,2881
E02002342,986,365,253,425,2029
E02002343,729,317,214,260,1520
E02002344,1488,487,298,537,2810
E02002345,1158,400,235,383,2176
E02002346,901,272,182,287,1642
E02002347,1136,253,150,254,1793
E02002348,1011,309,193,361,1874
E02002349,1118,274,201,314,1907
E02002350,879,361,304,500,2044
E02002351,970,386,284,415,2055
E02002352,1412,354,258,395,2419
E02002353,1195,234,146,199,1774
E02002354,1410,310,232,429,2381
E02002356,1239,442,291,408,2380
E02002357,1184,355,245,417,2201
E02002358,1366,443,254,377,2440
E02002359,969,443,346,466,2224
E02002360,1272,223,173,290,1958
E02002361,1072,201,119,224,1616
E02002362,1316,279,177,249,2021
E02002363,1306,276,187,280,2049
E02002364,905,252,132,314,1603
E02002366,1204,331,255,454,2244
E02002367,940,175,101,187,1403
