MSOA Code,pop0-49,pop50-59,pop60-69,pop70-79,pop80-89,pop90+,total_pop
E02000035,6149,1022,768,633,383,122,9077
E02000036,7958,1441,1010,753,375,108,11645
E02000037,7054,1126,1061,836,371,104,10552
E02000038,7722,1571,1037,661,343,145,11479
E02000039,4721,1007,650,544,288,45,7255
E02000040,5764,974,771,583,275,85,8452
E02000041,6894,1138,920,578,374,130,10034
E02000042,8594,1417,954,708,445,129,12247
E02000043,5525,977,772,535,320,77,8206
E02000044,6322,1173,719,455,169,38,8876
E02000045,7819,1434,849,570,231,42,10945
E02000046,5516,893,544,396,223,51,7623
E02000047,8993,1526,938,617,284,64,12422
E02000048,7134,1285,986,776,413,113,10707
E02000049,7207,1157,627,344,124,17,9476
E02000050,7692,1287,950,690,303,88,11010
E02000051,6509,1143,835,746,517,122,9872
E02000052,7565,1199,884,625,282,58,10613
E02000053,13424,1596,923,457,228,57,16685
E02000054,5462,911,641,404,205,25,7648
E02000055,8702,1257,887,590,399,159,11994
E02000056,6090,1207,892,854,410,156,9609
E02000057,6219,719,523,425,215,64,8165
E02000058,7336,1186,986,906,427,110,10951
E02000059,8586,1431,946,536,310,64,11873
E02000060,9277,1018,855,563,435,205,12353
E02000061,6386,1040,751,501,380,117,9175
E02000062,5192,859,524,281,145,20,7021
E02000063,5578,1036,675,403,203,60,7955
E02000064,4989,812,540,357,182,47,6927
E02000065,6695,1193,602,267,160,34,8951
E02000066,7219,1360,799,531,210,63,10182
E02000067,7762,1191,717,497,237,50,10454
E02000068,6156,964,553,293,187,50,8203
E02000069,4591,860,620,475,304,61,6911
E02000070,4869,1202,853,684,390,81,8079
E02000071,5060,1071,758,453,235,69,7646
E02000072,9898,1598,766,477,247,53,13039
E02000073,6534,1633,1141,951,516,84,10859
E02000074,5841,1196,786,536,257,67,8683
E02000075,4532,1223,999,886,475,106,8221
E02000077,5244,1170,800,566,362,72,8214
E02000078,4903,1031,871,654,371,92,7922
E02000079,5516,1085,809,646,557,155,8768
E02000080,6601,1374,1052,750,437,124,10338
E02000081,4882,1132,807,717,408,140,8086
E02000082,5902,1267,913,685,380,81,9228
E02000083,7992,1540,876,749,326,85,11568
E02000084,6743,1573,1232,922,515,96,11081
E02000085,5123,1112,783,626,338,62,8044
E02000086,4271,1151,845,662,310,42,7281
E02000087,4663,1215,812,752,490,101,8033
E02000088,4807,1041,828,694,339,89,7798
E02000089,4648,1148,814,629,434,131,7804
E02000090,5999,1139,824,775,531,215,9483
E02000091,5769,1413,972,935,691,197,9977
E02000092,4434,899,653,457,266,74,6783
E02006785,4128,944,680,515,324,60,6651
E02000093,7482,1248,1157,714,362,96,11059
E02000094,6468,1070,873,560,257,49,9277
E02000095,6472,1163,1030,667,387,175,9894
E02000096,4490,793,925,766,393,87,7454
E02000097,6045,1127,942,538,311,64,9027
E02000098,5633,987,837,545,299,46,8347
E02000099,6303,1042,720,407,301,99,8872
E02000100,5699,984,997,657,311,77,8725
E02000101,6524,1203,828,598,336,73,9562
E02000102,5321,971,674,390,188,33,7577
E02000103,6385,1224,744,495,308,76,9232
E02000104,4744,858,739,487,342,85,7255
E02000105,6973,1144,830,485,276,38,9746
E02000106,7647,1323,896,500,264,64,10694
E02000107,8509,1276,924,585,213,44,11551
E02000108,4541,764,634,395,189,33,6556
E02000109,10373,1278,933,561,299,80,13524
E02000110,6087,962,817,475,201,36,8578
E02000111,7669,1344,1057,514,288,74,10946
E02000112,7285,1370,1044,447,313,71,10530
E02000113,6791,1347,827,420,220,41,9646
E02000114,7507,1018,741,433,219,50,9968
E02000115,6285,1003,713,417,249,49,8716
E02000116,7179,1079,630,329,161,29,9407
E02000117,9088,1742,1066,557,363,52,12868
E02000118,7301,1423,938,468,271,44,10445
E02000119,6652,1150,623,401,200,34,9060
E02000120,6835,1021,713,467,186,25,9247
E02000121,7754,1200,968,526,267,46,10761
E02000122,5039,1056,778,489,273,75,7710
E02000123,11423,2109,1193,543,292,55,15615
E02000124,7291,1188,768,497,222,40,10006
E02000125,7008,1374,892,491,317,74,10156
E02000126,5611,1003,571,360,186,29,7760
E02000127,6519,1232,770,505,304,66,9396
E02000128,4971,1084,699,646,314,49,7763
E02000130,6025,1186,748,538,221,39,8757
E02000131,8492,1114,574,362,121,24,10687
E02000132,7227,1175,792,621,347,101,10263
E02000133,6229,1602,1040,931,627,191,10620
E02000134,8514,1452,1027,698,312,96,12099
E02000135,7789,1396,805,394,231,75,10690
E02000136,3356,809,582,530,392,119,5788
E02000137,5324,1104,824,735,421,131,8539
E02000138,4847,1185,925,870,581,143,8551
E02000139,5571,1063,700,407,203,48,7992
E02000140,6219,1181,622,526,222,63,8833
E02000141,5213,1001,622,383,203,27,7449
E02000142,5682,1207,827,668,370,98,8852
E02000144,6967,1260,734,662,337,64,10024
E02000145,6540,1105,671,532,237,37,9122
E02000146,6477,1246,793,607,372,129,9624
E02000147,4741,1318,943,759,403,88,8252
E02000148,3902,997,753,671,349,77,6749
E02000149,5304,1187,747,581,307,57,8183
E02000150,5362,1428,847,632,359,75,8703
E02000151,4451,1065,852,819,374,86,7647
E02000152,5476,1090,637,470,268,62,8003
E02000153,4663,1246,844,689,335,69,7846
E02000154,5194,1159,953,765,366,80,8517
E02000155,3700,1066,843,767,491,63,6930
E02000156,6763,1843,1474,1154,771,212,12217
E02000157,4649,1193,862,829,581,95,8209
E02000158,4756,1126,747,731,401,102,7863
E02000159,3793,1128,791,740,416,92,6960
E02000160,4534,1393,837,751,411,102,8028
E02000161,5456,1150,890,829,385,78,8788
E02000162,3860,1034,710,773,477,149,7003
E02000163,4305,1165,941,788,452,70,7721
E02000165,4270,1033,837,597,223,17,6977
E02006782,4984,1165,831,640,350,81,8051
E02006787,5335,1151,807,531,274,50,8148
E02006789,3239,1068,823,957,366,39,6492
E02000166,5638,1290,1069,853,396,74,9320
E02000167,6216,1258,833,826,420,131,9684
E02000168,6684,1211,864,624,252,52,9687
E02000169,6724,1143,701,677,387,139,9771
E02000170,7370,1040,739,535,251,58,9993
E02000171,6566,1169,799,630,271,78,9513
E02000172,9176,1412,827,590,298,99,12402
E02000173,7671,968,687,515,312,77,10230
E02000174,7653,1220,843,492,233,26,10467
E02000175,9243,935,749,515,216,43,11701
E02000176,5645,924,548,543,216,64,7940
E02000177,7583,1105,714,594,325,137,10458
E02000178,8218,1044,706,476,198,31,10673
E02000179,5298,846,602,515,263,72,7596
E02000180,7836,992,678,426,182,47,10161
E02000181,7261,876,635,416,234,64,9486
E02000182,6599,973,567,508,286,141,9074
E02000183,5796,1158,894,688,281,68,8885
E02000184,8605,1034,606,348,185,41,10819
E02000185,7171,1107,914,642,271,86,10191
E02000186,6403,918,547,398,183,51,8500
E02000187,9086,1043,732,432,253,52,11598
E02000188,7041,859,577,328,215,40,9060
E02000189,5786,610,429,225,148,29,7227
E02000190,6933,748,633,427,191,42,8974
E02000191,7217,706,485,319,121,37,8885
E02000192,6390,1147,788,407,196,68,8996
E02000193,6255,983,729,544,173,54,8738
E02000194,6789,1232,747,448,212,63,9491
E02000195,6341,1403,1059,635,362,72,9872
E02000196,5332,1097,814,489,286,37,8055
E02000197,6577,1279,872,553,303,58,9642
E02000198,6249,1261,692,341,183,31,8757
E02000199,5647,1364,787,339,178,27,8342
E02000200,6163,1260,704,427,261,71,8886
E02000201,6883,1245,618,306,198,24,9274
E02000202,5533,1322,803,481,302,42,8483
E02000203,5643,1095,718,394,230,26,8106
E02000204,6646,1327,916,498,267,57,9711
E02000206,7297,1321,813,414,299,80,10224
E02000207,6411,1383,763,386,176,19,9138
E02000208,8446,1250,695,338,169,46,10944
E02000209,6330,1205,736,296,179,35,8781
E02000210,5870,1279,717,364,196,28,8454
E02000211,4442,1289,997,820,425,95,8068
E02000212,7021,1227,634,307,164,14,9367
E02000213,8964,1308,690,353,142,18,11475
E02000214,3629,1020,786,465,265,52,6217
E02000215,8444,1393,829,549,303,70,11588
E02000216,4635,741,657,564,377,122,7096
E02000217,9752,1369,712,355,163,40,12391
E02000218,4239,969,730,404,216,48,6606
E02000219,3602,1244,1063,944,471,138,7462
E02000220,10714,1160,743,442,231,102,13392
E02000221,7600,1437,798,551,280,114,10780
E02000222,5858,1028,700,486,231,35,8338
E02000223,6453,1072,478,344,211,27,8585
E02000224,5776,1012,634,416,220,34,8092
E02000225,4917,1121,742,498,212,39,7529
E02000226,4066,1202,1007,761,404,87,7527
E02000227,7013,1626,1340,971,421,86,11457
E02000228,4205,1146,982,866,455,129,7783
E02000229,4508,1010,576,371,191,73,6729
E02000230,6634,1515,1094,802,444,129,10618
E02000231,4075,1211,1075,728,404,90,7583
E02000232,3500,945,772,640,348,62,6267
E02000233,4222,824,600,384,259,89,6378
E02000234,5768,1257,886,650,321,66,8948
E02000235,4143,1081,824,587,264,67,6966
E02000236,5110,1149,916,646,249,66,8136
E02000237,4073,1194,946,854,407,115,7589
E02006788,5212,1179,640,352,174,26,7583
E02000238,6597,1180,815,520,213,39,9364
E02000239,5746,1121,913,612,308,67,8767
E02000240,7139,1239,832,509,265,57,10041
E02000241,4613,857,635,372,193,40,6710
E02000242,4728,829,676,359,198,34,6824
E02000243,5668,1043,811,486,373,32,8413
E02000244,5211,886,698,453,241,31,7520
E02000245,5992,1069,636,338,225,49,8309
E02000246,5954,1122,764,407,237,61,8545
E02000247,7438,1171,884,533,374,122,10522
E02000248,5563,909,606,380,240,40,7738
E02000249,4987,928,645,473,309,77,7419
E02000250,3772,859,756,517,264,57,6225
E02000251,4790,1024,780,455,286,22,7357
E02000252,9277,1019,727,381,222,40,11666
E02000253,6214,1183,843,597,350,70,9257
E02000254,5496,1122,918,541,234,74,8385
E02000255,5939,1228,888,635,338,105,9133
E02000256,6250,1101,737,474,265,58,8885
E02000257,10524,1601,1142,792,435,128,14622
E02000258,5166,745,554,337,179,49,7030
E02000259,4015,779,639,346,163,42,5984
E02000260,6250,1193,990,558,373,59,9423
E02000261,9134,1287,790,561,262,66,12100
E02000262,6261,1141,688,433,208,66,8797
E02000263,8261,1546,1135,640,379,90,12051
E02000264,5765,1052,756,517,288,74,8452
E02000265,7625,1303,750,578,264,62,10582
E02000266,8145,1511,981,511,307,70,11525
E02000267,5076,967,603,335,194,47,7222
E02000268,5895,1229,848,589,300,52,8913
E02000269,5309,1064,729,445,211,68,7826
E02000270,5792,910,565,330,200,48,7845
E02000271,4595,1036,614,435,169,43,6892
E02000272,4044,937,657,479,268,49,6434
E02000274,10246,1834,1193,606,267,45,14191
E02000275,4980,967,788,501,284,58,7578
E02000276,4663,767,536,321,155,30,6472
E02006791,4767,910,561,406,128,15,6787
E02000277,5342,1033,587,430,235,43,7670
E02000278,7097,1226,618,485,262,69,9757
E02000279,10001,1589,820,428,203,21,13062
E02000280,5411,1181,864,660,306,85,8507
E02000281,6506,1232,659,504,261,59,9221
E02000282,7469,1234,638,448,161,16,9966
E02000283,6245,1231,679,427,221,51,8854
E02000284,5771,1124,792,601,288,70,8646
E02000285,3776,1057,706,548,285,51,6423
E02000286,5064,1102,946,789,480,131,8512
E02000287,4180,1011,812,700,372,122,7197
E02000288,8375,1419,795,490,275,50,11404
E02000289,3682,1031,707,681,386,62,6549
E02000290,5200,727,465,246,157,20,6815
E02000291,7138,1205,818,570,429,123,10283
E02000292,6853,1318,805,512,299,40,9827
E02000293,3653,1009,727,621,350,91,6451
E02000294,6574,1291,777,531,288,42,9503
E02000295,5910,1142,747,600,425,123,8947
E02000296,7303,1270,786,650,438,120,10567
E02000297,5711,1349,1097,857,460,112,9586
E02000298,4867,1260,848,649,359,77,8060
E02000299,7368,1307,804,403,234,46,10162
E02000300,6550,1116,724,421,213,41,9065
E02000301,8084,1314,748,474,238,49,10907
E02000302,5584,1150,859,634,266,59,8552
E02000303,6680,1147,695,417,202,38,9179
E02000304,4763,1250,891,699,376,99,8078
E02000305,6106,1179,813,514,270,84,8966
E02000306,6847,1111,635,401,211,33,9238
E02000307,6899,1354,925,557,297,48,10080
E02000308,6093,985,670,512,230,31,8521
E02000309,9452,1502,829,401,193,33,12410
E02000311,7641,1285,958,643,280,56,10863
E02000312,8427,1442,911,580,349,65,11774
E02006793,7775,1199,640,328,203,47,10192
E02000313,5511,1051,552,274,69,13,7470
E02000314,13098,1870,723,283,78,22,16074
E02000315,7059,1259,670,366,224,71,9649
E02000316,12603,1255,731,369,129,42,15129
E02000317,6146,989,551,322,130,28,8166
E02000318,7664,1296,771,519,238,32,10520
E02000319,9175,1285,710,344,150,37,11701
E02000320,5299,950,614,318,119,30,7330
E02000321,5687,930,602,322,114,48,7703
E02000323,8827,1218,683,364,192,47,11331
E02000324,5742,902,627,399,216,48,7934
E02000326,5510,856,559,340,159,33,7457
E02000327,5625,868,389,165,70,12,7129
E02000328,4697,749,624,483,258,59,6870
E02000329,4276,860,657,378,200,50,6421
E02000331,6179,967,573,378,211,56,8364
E02000332,5111,1049,714,495,200,50,7619
E02000333,4434,738,491,484,250,87,6484
E02000334,4437,938,628,384,194,38,6619
E02000335,4328,946,686,526,283,63,6832
E02000337,5540,1176,743,542,226,38,8265
E02000339,3864,847,724,505,286,81,6307
E02000340,4195,802,643,577,358,92,6667
E02000341,5809,1047,642,470,211,39,8218
E02000342,4468,698,508,306,176,52,6208
E02000343,4491,965,663,492,239,66,6916
E02000344,4150,858,654,560,261,64,6547
E02006786,5254,1076,592,378,147,12,7459
E02006927,7259,1226,818,721,347,91,10462
E02006928,10623,786,438,235,45,12,12139
E02006929,10934,957,582,316,196,34,13019
E02006930,7425,741,473,305,167,16,9127
E02006931,7267,1024,672,510,255,78,9806
E02000345,7977,674,515,353,127,33,9679
E02000346,6273,855,581,286,145,37,8177
E02000347,7046,774,512,313,155,58,8858
E02000348,7246,847,556,229,134,39,9051
E02000350,8136,957,529,306,105,22,10055
E02000351,8033,882,489,277,135,37,9853
E02000352,5423,789,499,292,163,66,7232
E02000353,6216,902,529,311,184,39,8181
E02000354,8257,1135,666,413,159,31,10661
E02000355,7016,1005,617,344,233,45,9260
E02000356,5691,894,455,243,112,16,7411
E02000357,4697,757,568,342,160,29,6553
E02000358,9371,1182,686,427,205,43,11914
E02000359,5117,747,390,271,131,24,6680
E02000360,9306,1307,868,373,253,38,12145
E02000361,7380,877,500,227,129,23,9136
E02000362,5850,783,462,246,121,30,7492
E02000363,9127,1364,751,367,214,55,11878
E02000364,7936,1048,772,486,183,37,10462
E02000365,12561,1256,856,521,230,64,15488
E02000366,6833,1128,676,360,191,86,9274
E02000367,9647,1158,542,278,75,12,11712
E02000368,8245,1077,688,413,188,30,10641
E02000369,12028,1250,745,438,189,32,14682
E02000370,8083,1061,527,236,128,25,10060
E02000371,14427,1037,540,274,150,41,16469
E02006918,7709,870,472,254,112,33,9450
E02006921,6805,827,594,257,162,21,8666
E02000372,7261,1191,700,379,212,46,9789
E02000373,4893,828,483,259,131,34,6628
E02000374,4918,804,502,332,170,41,6767
E02000375,5262,862,547,285,154,36,7146
E02000376,5188,840,414,265,136,30,6873
E02000377,5915,1039,636,376,161,59,8186
E02000378,4741,752,504,306,136,25,6464
E02000379,5524,987,580,449,280,88,7908
E02000380,4093,733,448,303,138,22,5737
E02000381,5859,941,565,413,116,32,7926
E02000382,4228,811,426,295,113,20,5893
E02000383,6287,1012,666,567,251,86,8869
E02000384,5306,841,586,397,260,63,7453
E02000385,4674,545,345,225,63,18,5870
E02000386,5932,945,608,367,161,26,8039
E02000387,4484,634,411,303,134,14,5980
E02000388,6449,931,565,442,254,51,8692
E02000389,6029,1016,663,496,261,44,8509
E02000390,4858,640,387,291,117,23,6316
E02000391,5758,965,694,421,191,43,8072
E02000392,7254,1030,577,405,189,28,9483
E02000393,4488,648,358,259,150,25,5928
E02000394,6978,1052,626,426,181,21,9284
E02000395,4265,766,499,437,228,56,6251
E02000396,5073,923,530,398,134,22,7080
E02000397,6291,1135,598,332,172,33,8561
E02000398,5748,1056,623,258,148,32,7865
E02000400,5790,1026,636,412,194,40,8098
E02000401,4626,995,553,272,140,18,6604
E02000402,4678,973,514,276,139,32,6612
E02000403,6300,935,511,265,171,35,8217
E02000404,5733,884,550,366,187,18,7738
E02000405,4315,895,636,352,175,25,6398
E02000406,5301,926,499,298,135,17,7176
E02000407,5624,946,538,296,186,19,7609
E02000408,6273,1074,577,325,188,9,8446
E02000409,4314,777,602,281,163,19,6156
E02000410,4532,897,597,383,168,37,6614
E02000411,8515,1190,560,364,152,8,10789
E02000412,5892,842,527,299,188,23,7771
E02000413,5156,1072,622,429,229,67,7575
E02000414,5236,853,535,279,167,18,7088
E02000415,5436,765,528,326,213,18,7286
E02000416,5954,995,612,415,130,28,8134
E02000417,4258,843,673,455,279,61,6569
E02000418,3250,833,630,443,154,31,5341
E02000419,7086,904,454,328,178,24,8974
E02000420,6029,978,683,394,143,24,8251
E02000421,6244,997,515,278,189,35,8258
E02000422,6231,964,590,359,193,43,8380
E02000423,5851,739,444,245,151,27,7457
E02000424,4843,930,559,292,108,30,6762
E02000425,6470,660,415,191,132,23,7891
E02000426,3838,798,581,562,250,80,6109
E02000427,5367,729,435,226,123,23,6903
E02000428,6344,932,480,293,169,29,8247
E02000429,4608,962,633,466,187,37,6893
E02000430,5100,937,573,328,104,30,7072
E02000431,4422,708,417,352,168,36,6103
E02000432,4606,697,447,255,103,16,6124
E02006794,6370,1088,564,317,207,30,8576
E02000433,4557,954,864,887,693,275,8230
E02000434,6186,1108,1046,709,447,113,9609
E02000435,4852,902,838,686,392,103,7773
E02000436,2799,805,809,692,378,60,5543
E02000437,5241,1172,948,702,405,106,8574
E02000438,4790,1026,909,599,406,153,7883
E02000439,6257,1121,812,508,301,45,9044
E02000440,6215,1263,1058,669,358,74,9637
E02000441,4298,931,803,630,344,82,7088
E02000442,6461,1108,859,404,214,40,9086
E02000443,7406,1229,828,480,312,72,10327
E02000444,5894,1041,922,539,313,72,8781
E02000445,8066,1337,891,567,362,75,11298
E02000447,4648,994,763,590,229,58,7282
E02000448,4069,968,795,643,349,118,6942
E02000449,5650,1052,830,484,295,56,8367
E02000451,3961,901,766,559,290,67,6544
E02000452,6614,854,638,376,179,44,8705
E02000453,5759,1020,742,452,237,46,8256
E02000454,4269,970,767,620,316,71,7013
E02000455,7719,962,649,531,307,53,10221
E02000456,4921,917,711,420,247,66,7282
E02000457,4106,898,714,548,293,44,6603
E02000459,6594,1104,781,506,238,44,9267
E02000460,4956,844,556,305,168,29,6858
E02000461,5671,764,552,348,230,65,7630
E02000462,4584,927,604,432,215,45,6807
E02000463,5579,1182,824,463,206,42,8296
E02006795,5332,1014,867,478,291,34,8016
E02006882,8942,1842,1672,1096,518,128,14198
E02000464,5234,893,709,525,292,102,7755
E02000465,6858,1145,754,443,207,56,9463
E02000466,5899,1158,813,696,354,77,8997
E02000467,8444,1262,853,500,231,70,11360
E02000468,5322,1108,815,664,379,102,8390
E02000469,5016,886,659,481,246,71,7359
E02000470,5893,1166,938,819,422,135,9373
E02000471,3978,1132,1017,895,486,90,7598
E02000472,5819,1181,999,855,393,90,9337
E02000473,6611,1333,993,806,442,103,10288
E02000474,6200,1153,774,628,412,95,9262
E02000475,5955,1300,1057,883,525,170,9890
E02000476,7577,1007,733,550,335,92,10294
E02000477,5834,1287,1068,864,428,85,9566
E02000478,2919,874,781,744,427,65,5810
E02000479,6892,1147,781,472,247,81,9620
E02000480,9625,1506,910,604,415,101,13161
E02000481,4608,1126,856,786,583,161,8120
E02000482,3554,903,789,653,456,159,6514
E02000483,4645,1129,900,705,479,135,7993
E02000484,4848,1352,975,713,351,77,8316
E02000485,5413,1188,849,676,410,106,8642
E02000486,4200,1143,904,708,435,111,7501
E02000487,3980,1209,1059,917,479,115,7759
E02000488,4011,1143,942,798,382,49,7325
E02000489,5599,1139,885,649,370,69,8711
E02000490,4932,1077,738,693,441,104,7985
E02000491,6678,1265,821,675,336,79,9854
E02000492,3643,969,747,671,407,56,6493
E02000493,4755,873,554,340,244,50,6816
E02000494,4151,1098,1038,801,489,103,7680
E02000495,6697,1315,895,874,529,116,10426
E02000496,4596,1074,883,680,378,85,7696
E02000497,5735,1305,912,703,455,115,9225
E02000498,3545,879,780,619,271,57,6151
E02000499,4312,1151,856,717,483,85,7604
E02000500,4710,1197,987,764,443,136,8237
E02000501,5153,1240,830,685,377,85,8370
E02000502,6005,1009,698,560,402,102,8776
E02000503,6057,1292,838,526,287,59,9059
E02000504,4366,1092,782,718,375,116,7449
E02000506,4393,1170,1010,743,425,81,7822
E02000507,5691,992,775,473,281,46,8258
E02000508,9857,898,654,439,259,40,12147
E02000509,10150,818,631,368,179,40,12186
E02000510,6171,1145,815,640,380,72,9223
E02000511,6778,1412,784,580,381,60,9995
E02000512,6246,1065,648,509,245,45,8758
E02000513,7740,1173,583,371,192,38,10097
E02000514,7854,1319,822,480,280,62,10817
E02000515,9125,1357,887,536,261,43,12209
